borrower_id,income,dti,credit_score,sector,region,ead,lgd,pd,default_flag,recovery,collateral_value,collateral_type,product_type,loan_start_date,loan_vintage,interest_rate,gdp_growth,unemployment,arrears_30d,arrears_60d,arrears_90d
3215,68263.9,0.368,617,Consumer,West,161886,0.33,0.038,0,161886,0,Unsecured,Credit Card,2022-09-02,3 yrs,8.0,5.2,7.2,0,0,0
3216,76856.87,0.219,664,SME,West,290867,0.31,0.058,0,290867,0,Unsecured,Term Loan,2025-04-09,0 yrs,8.0,5.2,7.2,0,0,0
3217,54993.36,0.447,671,SME,South,619991,0.27,0.048,0,619991,0,Unsecured,Home Loan,2021-12-01,4 yrs,8.0,5.2,7.2,0,0,0
3218,66702.15,0.151,649,SME,North,369384,0.19,0.041,0,369384,517035,Inventory,Credit Card,2021-03-28,4 yrs,8.0,5.2,7.2,0,0,0
3219,69902.0,0.248,704,Mortgage,South,281267,0.42,0.042,0,281267,179952,Plant/Equipment,Home Loan,2024-06-11,1 yrs,8.0,5.2,7.2,0,1,0
3220,92882.56,0.158,663,Mortgage,West,849054,0.21,0.059,0,849054,577434,Property,Business Loan,2017-06-02,8 yrs,8.0,5.2,7.2,0,0,0
3221,132457.57,0.502,665,Corporate,South,403585,0.3,0.024,0,403585,614860,Unsecured,Credit Card,2021-05-11,4 yrs,8.0,5.2,7.2,1,1,0
3222,121600.28,0.355,631,Mortgage,East,336700,0.44,0.014,0,336700,472330,Plant/Equipment,Term Loan,2018-10-19,7 yrs,8.0,5.2,7.2,0,0,0
3223,102344.58,0.669,687,SME,West,585959,0.32,0.067,0,585959,0,Unsecured,Home Loan,2025-09-28,0 yrs,8.0,5.2,7.2,0,0,0
3224,88357.82,0.571,652,SME,West,570626,0.55,0.071,0,570626,196185,Inventory,Term Loan,2022-12-11,3 yrs,8.0,5.2,7.2,1,0,0
3225,63841.22,0.405,697,Mortgage,South,363419,0.32,0.035,0,363419,631299,Inventory,Business Loan,2018-05-12,7 yrs,8.0,5.2,7.2,0,0,0
3226,45775.24,0.768,644,Corporate,East,401576,0.43,0.03,0,401576,393647,Plant/Equipment,Business Loan,2020-06-04,5 yrs,8.0,5.2,7.2,0,0,0
3227,103472.09,0.771,632,Mortgage,West,996041,0.44,0.054,0,996041,1631474,Property,Personal Loan,2025-04-17,0 yrs,8.0,5.2,7.2,0,0,0
3228,60053.19,0.104,696,Corporate,South,17465,0.15,0.003,0,17465,24871,Inventory,Personal Loan,2023-01-21,2 yrs,8.0,5.2,7.2,0,0,0
3229,34687.65,0.665,643,SME,West,459721,0.37,0.009,0,459721,0,Unsecured,Personal Loan,2021-08-23,4 yrs,8.0,5.2,7.2,0,0,0
3230,140626.12,0.334,675,Mortgage,South,842859,0.33,0.024,0,842859,1367079,Inventory,Term Loan,2020-03-08,5 yrs,8.0,5.2,7.2,0,0,0
3231,131604.24,0.273,643,Mortgage,North,604545,0.58,0.063,0,604545,0,Unsecured,Credit Card,2018-09-15,7 yrs,8.0,5.2,7.2,0,0,0
3232,128788.94,0.199,666,Corporate,South,219896,0.33,0.021,0,219896,337184,Plant/Equipment,Home Loan,2021-09-17,4 yrs,8.0,5.2,7.2,0,0,0
3233,79883.71,0.475,686,SME,South,993199,0.15,0.006,0,993199,1004716,Plant/Equipment,Term Loan,2021-04-24,4 yrs,8.0,5.2,7.2,0,0,0
3234,38550.15,0.559,653,SME,East,546429,0.38,0.021,0,546429,535750,Inventory,Credit Card,2023-09-12,2 yrs,8.0,5.2,7.2,0,0,0
3235,80747.3,0.189,697,SME,East,265680,0.47,0.063,0,265680,204788,Property,Home Loan,2022-08-27,3 yrs,8.0,5.2,7.2,0,0,0
3236,132702.03,0.294,642,Mortgage,North,594147,0.34,0.036,0,594147,524252,Plant/Equipment,Home Loan,2018-04-02,7 yrs,8.0,5.2,7.2,0,0,0
3237,38163.12,0.753,663,Consumer,South,968530,0.25,0.015,0,968530,1242023,Plant/Equipment,Home Loan,2018-11-14,7 yrs,8.0,5.2,7.2,0,0,0
3238,89446.65,0.115,632,Mortgage,South,88231,0.16,0.053,0,88231,30669,Inventory,Term Loan,2022-09-22,3 yrs,8.0,5.2,7.2,0,1,0
3239,126057.86,0.32,651,Mortgage,West,237984,0.26,0.038,0,237984,297721,Plant/Equipment,Personal Loan,2023-05-26,2 yrs,8.0,5.2,7.2,0,0,0
3240,38680.31,0.686,687,Mortgage,South,413332,0.2,0.012,0,413332,0,Unsecured,Credit Card,2020-08-12,5 yrs,8.0,5.2,7.2,0,0,0
3241,126770.68,0.246,642,Corporate,West,18392,0.47,0.057,0,18392,12179,Plant/Equipment,Personal Loan,2023-06-14,2 yrs,8.0,5.2,7.2,0,0,0
3242,103399.27,0.467,637,SME,East,80898,0.59,0.021,0,80898,100408,Unsecured,Personal Loan,2021-02-04,4 yrs,8.0,5.2,7.2,0,0,0
3243,89990.29,0.102,664,Corporate,West,419692,0.32,0.068,0,419692,290071,Inventory,Personal Loan,2017-05-25,8 yrs,8.0,5.2,7.2,0,0,0
3244,147803.2,0.602,609,Mortgage,East,246308,0.43,0.012,0,246308,251290,Plant/Equipment,Personal Loan,2023-01-04,2 yrs,8.0,5.2,7.2,0,0,0
3245,56587.32,0.119,609,Consumer,North,320312,0.59,0.037,0,320312,488610,Unsecured,Credit Card,2022-04-17,3 yrs,8.0,5.2,7.2,0,0,0
3246,103116.66,0.5,711,Mortgage,East,470225,0.57,0.07,0,470225,307092,Plant/Equipment,Personal Loan,2020-07-14,5 yrs,8.0,5.2,7.2,1,0,0
3247,126280.32,0.514,626,Consumer,East,746765,0.16,0.067,0,746765,0,Unsecured,Credit Card,2022-04-10,3 yrs,8.0,5.2,7.2,0,0,1
3248,63514.78,0.423,615,Consumer,East,766372,0.53,0.027,0,766372,0,Unsecured,Business Loan,2017-03-11,8 yrs,8.0,5.2,7.2,0,0,0
3249,30430.9,0.125,626,SME,East,356713,0.24,0.021,0,356713,383363,Plant/Equipment,Business Loan,2025-05-11,0 yrs,8.0,5.2,7.2,0,0,0
3250,133050.53,0.791,624,Mortgage,East,89703,0.23,0.012,0,89703,175889,Plant/Equipment,Home Loan,2019-10-25,6 yrs,8.0,5.2,7.2,0,0,0
3251,40453.21,0.695,702,Mortgage,South,750365,0.57,0.076,0,750365,0,Unsecured,Business Loan,2023-06-09,2 yrs,8.0,5.2,7.2,0,0,0
3252,66027.2,0.729,625,SME,North,146176,0.57,0.04,0,146176,58262,Inventory,Home Loan,2018-10-28,7 yrs,8.0,5.2,7.2,0,0,0
3253,96937.17,0.164,635,Mortgage,West,319447,0.21,0.043,0,319447,605924,Inventory,Term Loan,2025-07-26,0 yrs,8.0,5.2,7.2,0,0,0
3254,72311.01,0.453,657,Consumer,South,554262,0.59,0.02,0,554262,839046,Unsecured,Term Loan,2019-03-23,6 yrs,8.0,5.2,7.2,0,0,0
3255,44049.43,0.18,689,Corporate,West,221972,0.25,0.058,0,221972,0,Unsecured,Home Loan,2023-03-26,2 yrs,8.0,5.2,7.2,0,1,0
3256,87842.76,0.353,684,Corporate,South,263775,0.19,0.004,0,263775,0,Unsecured,Business Loan,2025-08-23,0 yrs,8.0,5.2,7.2,0,0,0
3257,126655.43,0.705,643,Mortgage,West,208572,0.23,0.043,0,208572,209670,Plant/Equipment,Credit Card,2020-06-25,5 yrs,8.0,5.2,7.2,0,0,0
3258,60450.59,0.734,705,SME,West,238703,0.43,0.075,0,238703,172936,Plant/Equipment,Business Loan,2024-12-27,1 yrs,8.0,5.2,7.2,0,1,0
3259,57164.89,0.324,634,Mortgage,South,450827,0.36,0.007,0,450827,406361,Unsecured,Credit Card,2025-01-05,0 yrs,8.0,5.2,7.2,0,0,0
3260,137558.24,0.196,584,Mortgage,West,367170,0.56,0.065,0,367170,369335,Inventory,Home Loan,2021-05-14,4 yrs,8.0,5.2,7.2,0,0,0
3261,64055.24,0.681,678,SME,East,664049,0.3,0.005,0,664049,0,Unsecured,Business Loan,2018-08-23,7 yrs,8.0,5.2,7.2,0,0,0
3262,116977.48,0.356,591,Corporate,West,523501,0.26,0.048,0,523501,302994,Property,Home Loan,2018-12-28,7 yrs,8.0,5.2,7.2,0,0,0
3263,65337.5,0.634,670,SME,East,500462,0.42,0.053,0,500462,565427,Property,Business Loan,2021-08-11,4 yrs,8.0,5.2,7.2,0,0,0
3264,44023.0,0.425,641,Corporate,West,212763,0.35,0.08,0,212763,0,Unsecured,Term Loan,2024-02-15,1 yrs,8.0,5.2,7.2,1,0,0
3265,95088.34,0.61,671,Mortgage,South,171364,0.58,0.017,0,171364,0,Unsecured,Credit Card,2017-08-29,8 yrs,8.0,5.2,7.2,0,0,0
3266,117875.81,0.243,636,Corporate,North,936904,0.59,0.074,0,936904,0,Unsecured,Business Loan,2017-02-16,8 yrs,8.0,5.2,7.2,1,0,0
3267,62915.53,0.196,647,Corporate,South,934244,0.33,0.076,0,934244,1361242,Plant/Equipment,Personal Loan,2024-02-28,1 yrs,8.0,5.2,7.2,0,0,0
3268,116699.73,0.649,676,SME,South,91445,0.28,0.058,0,91445,97988,Plant/Equipment,Home Loan,2017-01-25,8 yrs,8.0,5.2,7.2,0,0,0
3269,38524.9,0.777,616,Consumer,West,299402,0.49,0.018,0,299402,292615,Inventory,Home Loan,2025-05-10,0 yrs,8.0,5.2,7.2,0,0,0
3270,100191.83,0.361,648,Mortgage,West,939408,0.41,0.023,0,939408,0,Unsecured,Home Loan,2020-09-08,5 yrs,8.0,5.2,7.2,0,0,0
3271,94303.29,0.406,724,Mortgage,West,819355,0.15,0.017,0,819355,836162,Inventory,Business Loan,2020-01-23,5 yrs,8.0,5.2,7.2,0,0,0
3272,40307.74,0.455,683,Consumer,South,875026,0.4,0.067,0,875026,1269490,Unsecured,Credit Card,2023-11-01,2 yrs,8.0,5.2,7.2,0,0,0
3273,136555.38,0.469,653,SME,East,214132,0.38,0.01,0,214132,122861,Plant/Equipment,Business Loan,2024-11-03,1 yrs,8.0,5.2,7.2,0,0,0
3274,56888.54,0.79,618,Consumer,North,883233,0.46,0.078,0,883233,336136,Unsecured,Home Loan,2019-05-29,6 yrs,8.0,5.2,7.2,0,0,0
3275,77766.75,0.459,685,Mortgage,West,859877,0.29,0.006,0,859877,1658809,Property,Credit Card,2018-04-04,7 yrs,8.0,5.2,7.2,0,0,0
3276,115993.11,0.745,616,SME,East,80924,0.43,0.055,0,80924,53404,Property,Business Loan,2019-03-26,6 yrs,8.0,5.2,7.2,1,0,0
3277,72633.02,0.156,719,Corporate,West,199956,0.26,0.033,0,199956,222137,Inventory,Personal Loan,2018-05-14,7 yrs,8.0,5.2,7.2,0,0,0
3278,65183.42,0.546,612,Corporate,East,902807,0.23,0.038,0,902807,627099,Inventory,Term Loan,2025-07-02,0 yrs,8.0,5.2,7.2,0,0,0
3279,136272.61,0.638,693,SME,West,602192,0.56,0.065,0,602192,1052445,Plant/Equipment,Personal Loan,2020-10-23,5 yrs,8.0,5.2,7.2,0,0,0
3280,128042.68,0.325,668,Consumer,South,136224,0.51,0.043,0,136224,135848,Property,Credit Card,2025-01-10,0 yrs,8.0,5.2,7.2,0,0,0
3281,125380.7,0.47,583,Mortgage,West,434835,0.16,0.071,0,434835,839948,Property,Credit Card,2025-04-04,0 yrs,8.0,5.2,7.2,0,0,0
3282,40485.63,0.116,630,Consumer,South,249641,0.46,0.078,0,249641,0,Unsecured,Business Loan,2021-01-12,4 yrs,8.0,5.2,7.2,0,0,1
3283,129008.16,0.252,621,SME,South,245243,0.3,0.04,1,173724,168980,Inventory,Home Loan,2017-02-13,8 yrs,8.0,5.2,7.2,0,0,0
3284,83196.84,0.189,686,Mortgage,South,242160,0.47,0.057,0,242160,225864,Property,Personal Loan,2023-08-05,2 yrs,8.0,5.2,7.2,0,0,0
3285,96208.45,0.713,610,Consumer,North,925276,0.48,0.044,0,925276,570494,Unsecured,Business Loan,2023-12-19,2 yrs,8.0,5.2,7.2,0,0,0
3286,70167.11,0.797,648,SME,North,591008,0.48,0.003,0,591008,0,Unsecured,Credit Card,2018-05-11,7 yrs,8.0,5.2,7.2,0,0,0
3287,68096.18,0.489,630,Consumer,North,701842,0.48,0.032,0,701842,0,Unsecured,Term Loan,2025-07-30,0 yrs,8.0,5.2,7.2,0,0,0
3288,79987.56,0.698,660,SME,South,342617,0.55,0.051,0,342617,211770,Property,Credit Card,2019-04-17,6 yrs,8.0,5.2,7.2,0,0,0
3289,115071.83,0.333,659,Consumer,South,509692,0.46,0.017,0,509692,462478,Plant/Equipment,Business Loan,2020-08-17,5 yrs,8.0,5.2,7.2,0,0,0
3290,108798.91,0.55,697,Consumer,West,254828,0.2,0.04,0,254828,472756,Unsecured,Business Loan,2023-04-14,2 yrs,8.0,5.2,7.2,0,0,0
3291,81150.51,0.568,674,SME,West,21862,0.56,0.029,0,21862,25481,Unsecured,Personal Loan,2023-10-25,2 yrs,8.0,5.2,7.2,0,0,0
3292,120375.72,0.14,648,Corporate,East,163543,0.36,0.015,0,163543,131986,Unsecured,Personal Loan,2024-11-07,1 yrs,8.0,5.2,7.2,0,0,0
3293,75545.66,0.549,629,Corporate,North,331160,0.43,0.067,0,331160,560788,Property,Business Loan,2017-10-13,8 yrs,8.0,5.2,7.2,0,0,0
3294,50381.94,0.442,641,Corporate,South,764290,0.35,0.047,0,764290,830416,Inventory,Credit Card,2024-07-19,1 yrs,8.0,5.2,7.2,0,0,1
3295,131130.39,0.735,610,SME,North,614098,0.43,0.024,0,614098,490868,Property,Home Loan,2017-01-09,8 yrs,8.0,5.2,7.2,0,0,0
3296,40836.65,0.234,633,Consumer,North,114306,0.23,0.038,0,114306,38910,Plant/Equipment,Personal Loan,2017-10-09,8 yrs,8.0,5.2,7.2,0,0,0
3297,61004.98,0.155,665,Mortgage,West,372301,0.54,0.033,0,372301,578435,Plant/Equipment,Personal Loan,2021-07-27,4 yrs,8.0,5.2,7.2,0,0,0
3298,36060.46,0.666,670,SME,West,510939,0.56,0.007,0,510939,1019885,Property,Term Loan,2019-02-15,6 yrs,8.0,5.2,7.2,0,1,0
3299,135546.43,0.105,657,Consumer,North,970687,0.36,0.039,0,970687,1719354,Unsecured,Term Loan,2023-09-16,2 yrs,8.0,5.2,7.2,1,0,0
3300,85244.57,0.601,625,Mortgage,South,601086,0.46,0.03,0,601086,414263,Unsecured,Home Loan,2020-02-27,5 yrs,8.0,5.2,7.2,0,0,0
3301,146280.07,0.798,623,SME,South,29921,0.31,0.043,0,29921,0,Unsecured,Credit Card,2020-05-21,5 yrs,8.0,5.2,7.2,0,0,0
3302,63809.29,0.637,634,Mortgage,South,472155,0.54,0.047,0,472155,527721,Unsecured,Personal Loan,2025-01-27,0 yrs,8.0,5.2,7.2,0,0,0
3303,98935.11,0.376,653,Mortgage,West,16886,0.25,0.043,0,16886,0,Unsecured,Personal Loan,2017-12-30,8 yrs,8.0,5.2,7.2,1,0,0
3304,99491.58,0.351,662,Mortgage,West,770776,0.55,0.011,0,770776,506093,Property,Term Loan,2024-04-17,1 yrs,8.0,5.2,7.2,0,0,0
3305,94143.29,0.598,671,Consumer,South,30174,0.54,0.017,1,18241,52749,Inventory,Credit Card,2017-11-20,8 yrs,8.0,5.2,7.2,0,0,0
3306,48331.71,0.217,665,SME,North,629098,0.51,0.022,1,481851,0,Unsecured,Business Loan,2019-05-08,6 yrs,8.0,5.2,7.2,1,0,0
3307,59908.28,0.711,673,Mortgage,North,675219,0.28,0.036,1,353898,806763,Inventory,Credit Card,2019-04-19,6 yrs,8.0,5.2,7.2,0,0,0
3308,52111.8,0.356,623,Consumer,West,328876,0.37,0.013,0,328876,221227,Inventory,Business Loan,2022-08-06,3 yrs,8.0,5.2,7.2,0,0,0
3309,89574.97,0.396,628,Corporate,South,942311,0.37,0.062,0,942311,577228,Unsecured,Credit Card,2023-11-10,2 yrs,8.0,5.2,7.2,0,0,0
3310,94894.61,0.267,678,Corporate,West,519682,0.44,0.026,0,519682,758453,Inventory,Home Loan,2021-07-04,4 yrs,8.0,5.2,7.2,0,0,0
3311,45328.59,0.752,612,SME,North,321028,0.32,0.011,0,321028,302395,Property,Personal Loan,2021-04-09,4 yrs,8.0,5.2,7.2,0,0,0
3312,124136.07,0.596,664,Mortgage,East,854448,0.57,0.055,0,854448,843985,Unsecured,Business Loan,2017-08-13,8 yrs,8.0,5.2,7.2,0,0,0
3313,98178.39,0.147,676,Mortgage,West,561180,0.26,0.035,0,561180,500013,Inventory,Business Loan,2019-10-11,6 yrs,8.0,5.2,7.2,0,0,0
3314,100050.35,0.607,608,Consumer,East,904597,0.22,0.014,0,904597,1372562,Inventory,Term Loan,2017-12-10,8 yrs,8.0,5.2,7.2,0,0,0
3315,135596.31,0.638,626,Mortgage,West,608099,0.43,0.071,0,608099,379310,Plant/Equipment,Business Loan,2024-06-26,1 yrs,8.0,5.2,7.2,1,0,0
3316,110624.94,0.118,613,SME,South,291047,0.33,0.063,0,291047,255756,Unsecured,Business Loan,2025-07-25,0 yrs,8.0,5.2,7.2,0,0,0
3317,45421.87,0.224,672,Corporate,South,659431,0.22,0.05,0,659431,1174790,Plant/Equipment,Term Loan,2021-05-12,4 yrs,8.0,5.2,7.2,0,0,0
3318,63436.98,0.383,696,Mortgage,East,837606,0.59,0.038,0,837606,1524090,Plant/Equipment,Business Loan,2019-07-31,6 yrs,8.0,5.2,7.2,0,0,0
3319,72816.21,0.708,624,Consumer,West,138319,0.16,0.038,0,138319,85802,Plant/Equipment,Business Loan,2019-06-03,6 yrs,8.0,5.2,7.2,0,0,0
3320,62826.24,0.728,643,Corporate,North,818966,0.47,0.006,0,818966,820088,Unsecured,Business Loan,2020-05-23,5 yrs,8.0,5.2,7.2,0,0,0
3321,40600.05,0.171,653,Corporate,South,369029,0.45,0.056,1,215826,0,Unsecured,Business Loan,2023-10-03,2 yrs,8.0,5.2,7.2,0,0,0
3322,64032.34,0.371,671,SME,South,494958,0.57,0.01,0,494958,960391,Property,Business Loan,2022-02-25,3 yrs,8.0,5.2,7.2,0,0,0
3323,139645.02,0.136,657,SME,South,375850,0.25,0.07,0,375850,139718,Unsecured,Home Loan,2022-07-23,3 yrs,8.0,5.2,7.2,0,0,0
3324,123449.51,0.742,634,SME,West,345236,0.34,0.038,0,345236,0,Unsecured,Personal Loan,2020-10-11,5 yrs,8.0,5.2,7.2,0,0,0
3325,132101.49,0.388,627,Corporate,East,721009,0.15,0.05,0,721009,517862,Unsecured,Home Loan,2019-06-23,6 yrs,8.0,5.2,7.2,0,0,0
3326,107879.96,0.263,635,Consumer,West,940523,0.21,0.023,0,940523,1076789,Plant/Equipment,Business Loan,2020-02-03,5 yrs,8.0,5.2,7.2,0,0,0
3327,125126.7,0.201,606,Consumer,West,530745,0.54,0.069,0,530745,864934,Inventory,Business Loan,2019-07-17,6 yrs,8.0,5.2,7.2,1,0,0
3328,94809.7,0.43,673,Consumer,South,903278,0.45,0.074,0,903278,317211,Unsecured,Personal Loan,2018-05-03,7 yrs,8.0,5.2,7.2,0,0,0
3329,57907.48,0.484,618,Consumer,West,79711,0.4,0.042,0,79711,58344,Property,Business Loan,2025-02-18,0 yrs,8.0,5.2,7.2,0,0,0
3330,118807.01,0.361,657,SME,North,518538,0.58,0.079,0,518538,626294,Inventory,Home Loan,2021-08-03,4 yrs,8.0,5.2,7.2,0,0,0
3331,145701.28,0.427,654,Consumer,East,516349,0.38,0.079,0,516349,646770,Property,Term Loan,2024-08-09,1 yrs,8.0,5.2,7.2,1,0,0
3332,77935.95,0.351,596,Mortgage,North,472830,0.51,0.042,0,472830,870306,Unsecured,Credit Card,2021-09-14,4 yrs,8.0,5.2,7.2,0,0,0
3333,67908.85,0.41,635,Mortgage,North,874549,0.19,0.062,0,874549,1402421,Unsecured,Personal Loan,2023-09-13,2 yrs,8.0,5.2,7.2,0,0,0
3334,125729.92,0.608,609,Mortgage,East,961875,0.39,0.014,0,961875,0,Unsecured,Business Loan,2017-06-06,8 yrs,8.0,5.2,7.2,0,0,0
3335,111576.69,0.23,699,SME,North,492916,0.27,0.055,0,492916,0,Unsecured,Personal Loan,2020-02-02,5 yrs,8.0,5.2,7.2,1,0,0
3336,60374.61,0.162,672,Mortgage,West,406982,0.58,0.045,1,362896,0,Unsecured,Home Loan,2020-04-08,5 yrs,8.0,5.2,7.2,0,0,0
3337,97733.49,0.696,665,SME,South,196143,0.31,0.052,0,196143,202626,Plant/Equipment,Personal Loan,2017-02-26,8 yrs,8.0,5.2,7.2,1,0,0
3338,118930.63,0.654,646,Corporate,East,357223,0.23,0.015,0,357223,0,Unsecured,Home Loan,2023-10-22,2 yrs,8.0,5.2,7.2,0,0,0
3339,42535.8,0.6,611,Mortgage,North,846017,0.36,0.052,0,846017,669962,Plant/Equipment,Term Loan,2019-10-05,6 yrs,8.0,5.2,7.2,0,0,0
3340,117216.44,0.126,618,SME,North,333994,0.35,0.039,0,333994,522302,Property,Term Loan,2025-03-23,0 yrs,8.0,5.2,7.2,0,0,0
3341,66628.2,0.472,601,SME,West,692273,0.59,0.048,0,692273,0,Unsecured,Home Loan,2021-05-05,4 yrs,8.0,5.2,7.2,0,0,0
3342,130596.06,0.718,626,Corporate,East,465310,0.49,0.055,0,465310,516345,Property,Credit Card,2025-11-29,0 yrs,8.0,5.2,7.2,1,1,0
3343,106394.55,0.684,651,SME,West,988163,0.46,0.012,0,988163,0,Unsecured,Business Loan,2020-10-29,5 yrs,8.0,5.2,7.2,0,0,0
3344,33831.84,0.184,678,Consumer,East,36642,0.53,0.072,0,36642,32313,Inventory,Home Loan,2018-06-07,7 yrs,8.0,5.2,7.2,0,0,0
3345,88548.26,0.287,636,Mortgage,North,940489,0.23,0.043,0,940489,1236352,Inventory,Home Loan,2019-01-08,6 yrs,8.0,5.2,7.2,1,0,0
3346,144117.87,0.259,685,SME,North,96552,0.47,0.062,0,96552,84199,Inventory,Personal Loan,2021-06-08,4 yrs,8.0,5.2,7.2,0,0,0
3347,122143.96,0.183,712,Corporate,North,504614,0.29,0.04,0,504614,557652,Property,Business Loan,2023-07-09,2 yrs,8.0,5.2,7.2,0,0,0
3348,137120.33,0.549,647,SME,North,412148,0.23,0.065,0,412148,195789,Plant/Equipment,Personal Loan,2018-09-19,7 yrs,8.0,5.2,7.2,0,0,0
3349,144027.07,0.378,658,Consumer,North,841404,0.31,0.015,0,841404,1504376,Inventory,Credit Card,2021-03-04,4 yrs,8.0,5.2,7.2,0,0,0
3350,79546.23,0.334,667,Consumer,South,724731,0.55,0.041,0,724731,0,Unsecured,Business Loan,2022-07-12,3 yrs,8.0,5.2,7.2,0,0,0
3351,56163.41,0.228,652,SME,East,44391,0.22,0.055,0,44391,46024,Property,Term Loan,2020-11-23,5 yrs,8.0,5.2,7.2,0,0,0
3352,141711.24,0.367,661,Consumer,East,779314,0.24,0.033,0,779314,534538,Unsecured,Home Loan,2019-11-26,6 yrs,8.0,5.2,7.2,0,0,0
3353,50594.57,0.237,652,Consumer,West,507049,0.25,0.049,0,507049,363621,Unsecured,Credit Card,2024-08-14,1 yrs,8.0,5.2,7.2,1,0,0
3354,102161.58,0.121,649,SME,North,560699,0.47,0.057,0,560699,984836,Unsecured,Credit Card,2018-06-14,7 yrs,8.0,5.2,7.2,0,0,0
3355,119843.28,0.169,649,Corporate,North,891892,0.43,0.008,0,891892,0,Unsecured,Term Loan,2017-10-27,8 yrs,8.0,5.2,7.2,0,0,0
3356,105760.13,0.278,630,Consumer,South,56211,0.23,0.018,0,56211,109429,Unsecured,Business Loan,2024-08-02,1 yrs,8.0,5.2,7.2,0,0,0
3357,84465.73,0.764,677,Mortgage,South,949451,0.36,0.071,0,949451,0,Unsecured,Credit Card,2022-03-08,3 yrs,8.0,5.2,7.2,0,0,0
3358,75676.23,0.436,650,SME,South,799672,0.43,0.08,0,799672,489540,Property,Personal Loan,2020-12-29,5 yrs,8.0,5.2,7.2,0,0,0
3359,146665.18,0.438,645,Consumer,West,76431,0.31,0.004,0,76431,0,Unsecured,Personal Loan,2017-01-19,8 yrs,8.0,5.2,7.2,0,0,0
3360,93739.57,0.613,594,SME,North,21138,0.31,0.059,0,21138,0,Unsecured,Personal Loan,2021-07-10,4 yrs,8.0,5.2,7.2,0,0,0
3361,97450.72,0.747,649,Corporate,West,353348,0.33,0.01,0,353348,547204,Inventory,Business Loan,2019-11-30,6 yrs,8.0,5.2,7.2,0,0,0
3362,50435.55,0.678,647,Mortgage,East,323803,0.28,0.03,0,323803,196026,Plant/Equipment,Home Loan,2023-01-12,2 yrs,8.0,5.2,7.2,0,0,0
3363,63945.35,0.582,647,SME,East,521760,0.33,0.037,0,521760,196417,Plant/Equipment,Personal Loan,2018-07-07,7 yrs,8.0,5.2,7.2,0,0,0
3364,144360.02,0.329,698,Corporate,South,849767,0.24,0.075,0,849767,1632132,Inventory,Business Loan,2018-08-01,7 yrs,8.0,5.2,7.2,0,1,0
3365,45153.06,0.732,632,Mortgage,West,797483,0.25,0.006,0,797483,1336252,Property,Credit Card,2024-07-07,1 yrs,8.0,5.2,7.2,0,0,0
3366,124651.51,0.545,643,Corporate,South,596211,0.36,0.038,0,596211,670325,Unsecured,Personal Loan,2023-11-11,2 yrs,8.0,5.2,7.2,0,0,0
3367,54884.09,0.231,678,Corporate,East,444976,0.16,0.045,0,444976,179536,Inventory,Business Loan,2022-10-27,3 yrs,8.0,5.2,7.2,0,0,0
3368,115772.92,0.583,669,Corporate,North,688854,0.44,0.058,0,688854,647961,Property,Credit Card,2023-01-13,2 yrs,8.0,5.2,7.2,0,0,0
3369,114483.62,0.167,627,Consumer,North,166414,0.21,0.003,0,166414,208836,Plant/Equipment,Personal Loan,2023-04-18,2 yrs,8.0,5.2,7.2,0,0,0
3370,37842.54,0.744,623,Corporate,West,185649,0.56,0.003,0,185649,301347,Inventory,Personal Loan,2020-05-09,5 yrs,8.0,5.2,7.2,0,0,0
3371,47950.24,0.356,669,Consumer,East,569989,0.57,0.072,0,569989,783691,Plant/Equipment,Home Loan,2025-06-27,0 yrs,8.0,5.2,7.2,1,0,0
3372,66914.85,0.762,634,SME,East,939156,0.51,0.027,0,939156,1741639,Plant/Equipment,Business Loan,2017-08-16,8 yrs,8.0,5.2,7.2,0,0,0
3373,131433.39,0.307,639,Corporate,North,314532,0.29,0.057,0,314532,0,Unsecured,Home Loan,2023-01-08,2 yrs,8.0,5.2,7.2,1,0,0
3374,30101.72,0.503,617,Consumer,South,770518,0.26,0.042,0,770518,1247429,Inventory,Personal Loan,2018-07-04,7 yrs,8.0,5.2,7.2,0,0,0
3375,90585.95,0.279,650,Mortgage,East,967044,0.18,0.035,0,967044,1777679,Unsecured,Personal Loan,2019-12-09,6 yrs,8.0,5.2,7.2,0,0,0
3376,34383.45,0.359,655,Mortgage,West,215086,0.43,0.009,0,215086,300307,Plant/Equipment,Home Loan,2025-06-18,0 yrs,8.0,5.2,7.2,0,0,0
3377,141107.67,0.646,589,Corporate,North,330344,0.21,0.054,0,330344,536767,Property,Term Loan,2020-01-26,5 yrs,8.0,5.2,7.2,0,0,0
3378,139706.3,0.527,646,Mortgage,West,862677,0.52,0.007,0,862677,1184275,Plant/Equipment,Credit Card,2017-04-06,8 yrs,8.0,5.2,7.2,0,0,0
3379,116964.28,0.754,618,SME,South,649414,0.36,0.053,0,649414,719568,Property,Home Loan,2017-04-20,8 yrs,8.0,5.2,7.2,0,0,0
3380,39220.16,0.763,674,Mortgage,West,180586,0.37,0.077,0,180586,91675,Plant/Equipment,Personal Loan,2024-05-07,1 yrs,8.0,5.2,7.2,0,0,0
3381,104639.75,0.632,651,SME,East,308706,0.18,0.064,0,308706,213433,Plant/Equipment,Personal Loan,2017-08-04,8 yrs,8.0,5.2,7.2,0,1,0
