LoanID,Segment,Industry,Outstanding,PD,LGD,EAD,EL_Base,PD_Scen,LGD_Scen,EAD_Scen,TransformNotes,EL_Scenario,ScenarioType,ScenarioID,Description,Audit_Metadata
41,Corporate,Manufacturing,3039604,0.098,0.54,3327801.690625671,176107.26546791053,0.098,0.54,3327801.690625671,PD*1+0.0; LGD*1+0.0; EAD*1.0,176107.26546791053,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
42,Corporate,Agri,1037291,0.054,0.702,1056342.2060600845,40043.82034732568,0.054,0.702,1056342.2060600845,PD*1+0.0; LGD*1+0.0; EAD*1.0,40043.82034732568,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
43,MSME,Realty,2422809,0.092,0.326,2622285.1486498625,78647.57617830668,0.092,0.326,2622285.1486498625,PD*1+0.0; LGD*1+0.0; EAD*1.0,78647.57617830668,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
44,Auto,Hospitality,1483743,0.049,0.611,1761886.616523206,52749.123412088265,0.14700000000000002,0.761,1761886.616523206,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,197096.97013060152,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
45,Auto,Tech,881669,0.042,0.387,947981.0924164065,15408.484676136271,0.042,0.387,947981.0924164065,PD*1+0.0; LGD*1+0.0; EAD*1.0,15408.484676136271,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
46,Auto,Hospitality,3826399,0.068,0.366,4342142.292567205,108067.23737741259,0.20400000000000001,0.516,4342142.292567205,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,457071.26628479426,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
47,Auto,Hospitality,1319043,0.07,0.488,1512609.2390637312,51670.73160641706,0.21000000000000002,0.638,1512609.2390637312,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,202659.38584975872,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
48,Corporate,Agri,3529462,0.088,0.35,4007323.997374385,123425.57911913106,0.088,0.35,4007323.997374385,PD*1+0.0; LGD*1+0.0; EAD*1.0,123425.57911913106,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
49,MSME,Hospitality,3968522,0.031,0.352,3851198.9570944947,42024.28301981513,0.093,0.502,3851198.9570944947,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,179797.07451091358,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
50,MSME,Realty,2406903,0.055,0.471,2139810.3388723866,55431.78682848917,0.055,0.471,2139810.3388723866,PD*1+0.0; LGD*1+0.0; EAD*1.0,55431.78682848917,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
51,Corporate,Hospitality,1629626,0.061,0.839,1562258.3053945198,79954.81781178612,0.183,0.989,1562258.3053945198,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,282748.44391843793,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
52,MSME,Agri,3108926,0.079,0.396,3596277.3956062994,112505.94204414746,0.079,0.396,3596277.3956062994,PD*1+0.0; LGD*1+0.0; EAD*1.0,112505.94204414746,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
53,Corporate,Realty,1941093,0.014,0.309,1666703.8372610556,7210.160799991327,0.014,0.309,1666703.8372610556,PD*1+0.0; LGD*1+0.0; EAD*1.0,7210.160799991327,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
54,Auto,Manufacturing,2758231,0.1,0.72,2772933.660639435,199651.22356603932,0.1,0.72,2772933.660639435,PD*1+0.0; LGD*1+0.0; EAD*1.0,199651.22356603932,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
55,Corporate,Hospitality,2665604,0.052,0.744,2381160.6731068445,92122.3441211576,0.156,0.894,2381160.6731068445,PD*1+0.0; LGD*1+0.0; EAD*1.0; Hospitality PD*3.0; Hospitality LGD+0.15,332086.19211417297,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
56,Auto,Agri,2218163,0.035,0.49,2290302.4672768046,39278.68731379721,0.035,0.49,2290302.4672768046,PD*1+0.0; LGD*1+0.0; EAD*1.0,39278.68731379721,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
57,Auto,Manufacturing,306081,0.09,0.556,350540.9207795665,17541.06767580951,0.09,0.556,350540.9207795665,PD*1+0.0; LGD*1+0.0; EAD*1.0,17541.06767580951,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
58,Retail,Manufacturing,3280389,0.077,0.657,3779480.462864723,191200.13713586348,0.077,0.657,3779480.462864723,PD*1+0.0; LGD*1+0.0; EAD*1.0,191200.13713586348,Historical,S3,Hospitality COVID,"ScenarioID                         S3
ScenarioType               Historical
Description         Hospitality COVID
PD_Factor                           1
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                           0.0
EAD_Factor                        1.0
Sector                    Hospitality
Sector_PD_Factor                  3.0
Sector_LGD_Add                   0.15
Name: 2, dtype: object"
